CTOTALT,cipcode,awlevel,year
116.0,19.0706,9.0,97
144.0,19.0706,9.0,98
180.0,19.0799,1.0,0
138.0,19.0799,1.0,1
18.0,19.0799,1.0,98
0.0,19.0799,2.0,0
1.0,19.0799,2.0,1
4.0,19.0799,2.0,96
2.0,19.0799,2.0,97
4.0,19.0799,2.0,98
49.0,19.0799,3.0,0
37.0,19.0799,3.0,1
32.0,19.0799,3.0,95
48.0,19.0799,3.0,96
47.0,19.0799,3.0,97
48.0,19.0799,3.0,98
183.0,19.0799,5.0,0
222.0,19.0799,5.0,1
153.0,19.0799,5.0,95
158.0,19.0799,5.0,96
185.0,19.0799,5.0,97
176.0,19.0799,5.0,98
20.0,19.0799,7.0,0
9.0,19.0799,7.0,1
21.0,19.0799,7.0,95
29.0,19.0799,7.0,96
35.0,19.0799,7.0,97
15.0,19.0799,7.0,98
1.0,19.0901,1.0,0
4.0,19.0901,1.0,1
31.0,19.0901,1.0,95
25.0,19.0901,1.0,98
0.0,19.0901,2.0,0
0.0,19.0901,2.0,1
0.0,19.0901,2.0,95
0.0,19.0901,2.0,96
0.0,19.0901,2.0,97
63.0,19.0901,3.0,0
75.0,19.0901,3.0,1
63.0,19.0901,3.0,95
81.0,19.0901,3.0,96
96.0,19.0901,3.0,97
94.0,19.0901,3.0,98
1531.0,19.0901,5.0,0
1605.0,19.0901,5.0,1
1405.0,19.0901,5.0,95
1323.0,19.0901,5.0,96
1237.0,19.0901,5.0,97
1279.0,19.0901,5.0,98
0.0,19.0901,6.0,95
74.0,19.0901,7.0,0
69.0,19.0901,7.0,1
96.0,19.0901,7.0,95
84.0,19.0901,7.0,96
83.0,19.0901,7.0,97
95.0,19.0901,7.0,98
0.0,19.0901,8.0,95
19.0,19.0901,9.0,0
19.0,19.0901,9.0,1
15.0,19.0901,9.0,95
14.0,19.0901,9.0,96
12.0,19.0901,9.0,97
16.0,19.0901,9.0,98
8.0,19.9999,1.0,0
0.0,19.9999,1.0,1
146.0,19.9999,1.0,95
2.0,19.9999,2.0,95
22.0,19.9999,2.0,96
4.0,19.9999,2.0,97
2.0,19.9999,2.0,98
4.0,19.9999,3.0,0
3.0,19.9999,3.0,1
2.0,19.9999,3.0,95
13.0,19.9999,3.0,96
9.0,19.9999,3.0,97
7.0,19.9999,3.0,98
212.0,19.9999,5.0,0
220.0,19.9999,5.0,1
111.0,19.9999,5.0,95
151.0,19.9999,5.0,96
113.0,19.9999,5.0,97
115.0,19.9999,5.0,98
14.0,19.9999,7.0,0
12.0,19.9999,7.0,1
18.0,19.9999,7.0,95
18.0,19.9999,7.0,96
20.0,19.9999,7.0,97
42.0,19.9999,7.0,98
12.0,19.9999,9.0,0
8.0,19.9999,9.0,1
8.0,19.9999,9.0,95
9.0,19.9999,9.0,96
9.0,19.9999,9.0,97
6.0,19.9999,9.0,98
1933.0,20.0201,1.0,0
2190.0,20.0201,1.0,1
903.0,20.0201,1.0,95
1051.0,20.0201,1.0,96
1193.0,20.0201,1.0,97
1481.0,20.0201,1.0,98
2229.0,20.0201,2.0,0
2607.0,20.0201,2.0,1
1850.0,20.0201,2.0,95
1867.0,20.0201,2.0,96
2197.0,20.0201,2.0,97
2982.0,20.0201,2.0,98
3680.0,20.0201,3.0,0
4043.0,20.0201,3.0,1
2935.0,20.0201,3.0,95
3054.0,20.0201,3.0,96
3180.0,20.0201,3.0,97
3305.0,20.0201,3.0,98
81.0,20.0201,4.0,0
104.0,20.0201,4.0,1
264.0,20.0201,4.0,95
270.0,20.0201,4.0,96
213.0,20.0201,4.0,97
208.0,20.0201,4.0,98
114.0,20.0201,5.0,0
92.0,20.0201,5.0,1
125.0,20.0201,5.0,95
124.0,20.0201,5.0,96
135.0,20.0201,5.0,97
131.0,20.0201,5.0,98
4.0,20.0201,6.0,1
5.0,20.0201,6.0,95
26.0,20.0201,6.0,96
34.0,20.0201,6.0,97
40.0,20.0201,6.0,98
46.0,20.0201,7.0,0
6.0,20.0201,7.0,1
29.0,20.0201,7.0,95
21.0,20.0201,7.0,96
18.0,20.0201,7.0,97
19.0,20.0201,7.0,98
0.0,20.0201,8.0,98
0.0,20.0201,9.0,98
0.0,20.0201,10.0,98
0.0,20.0201,11.0,98
2059.0,20.0202,1.0,0
2496.0,20.0202,1.0,1
1309.0,20.0202,1.0,95
1266.0,20.0202,1.0,96
1049.0,20.0202,1.0,97
2920.0,20.0202,1.0,98
1928.0,20.0202,2.0,0
1571.0,20.0202,2.0,1
842.0,20.0202,2.0,95
1391.0,20.0202,2.0,96
1339.0,20.0202,2.0,97
1592.0,20.0202,2.0,98
1180.0,20.0202,3.0,0
1094.0,20.0202,3.0,1
1194.0,20.0202,3.0,95
1296.0,20.0202,3.0,96
1426.0,20.0202,3.0,97
1223.0,20.0202,3.0,98
5.0,20.0202,4.0,0
37.0,20.0202,4.0,95
20.0,20.0202,4.0,96
26.0,20.0202,4.0,97
11.0,20.0202,4.0,98
24.0,20.0202,5.0,0
7.0,20.0202,5.0,1
11.0,20.0202,5.0,95
6.0,20.0202,5.0,96
7.0,20.0202,5.0,97
7.0,20.0202,5.0,98
0.0,20.0202,6.0,98
0.0,20.0202,7.0,98
0.0,20.0202,8.0,98
0.0,20.0202,9.0,98
0.0,20.0202,10.0,98
0.0,20.0202,11.0,98
1128.0,20.0203,1.0,0
1165.0,20.0203,1.0,1
216.0,20.0203,1.0,95
231.0,20.0203,1.0,96
785.0,20.0203,1.0,97
726.0,20.0203,1.0,98
123.0,20.0203,2.0,0
237.0,20.0203,2.0,1
245.0,20.0203,2.0,95
270.0,20.0203,2.0,96
134.0,20.0203,2.0,97
195.0,20.0203,2.0,98
798.0,20.0203,3.0,0
778.0,20.0203,3.0,1
753.0,20.0203,3.0,95
811.0,20.0203,3.0,96
872.0,20.0203,3.0,97
734.0,20.0203,3.0,98
6.0,20.0203,4.0,0
10.0,20.0203,4.0,1
8.0,20.0203,4.0,95
20.0,20.0203,4.0,96
8.0,20.0203,4.0,97
7.0,20.0203,4.0,98
6.0,20.0203,5.0,0
13.0,20.0203,5.0,1
2.0,20.0203,5.0,95
7.0,20.0203,5.0,96
2.0,20.0203,5.0,97
5.0,20.0203,5.0,98
0.0,20.0203,6.0,98
1.0,20.0203,7.0,0
0.0,20.0203,7.0,1
3.0,20.0203,7.0,95
7.0,20.0203,7.0,96
1.0,20.0203,7.0,97
1.0,20.0203,7.0,98
0.0,20.0203,8.0,98
1.0,20.0203,9.0,95
0.0,20.0203,9.0,96
0.0,20.0203,9.0,97
0.0,20.0203,9.0,98
0.0,20.0203,10.0,98
0.0,20.0203,11.0,98
144.0,20.0299,1.0,0
43.0,20.0299,1.0,1
54.0,20.0299,1.0,95
131.0,20.0299,1.0,96
185.0,20.0299,1.0,97
95.0,20.0299,1.0,98
70.0,20.0299,2.0,0
93.0,20.0299,2.0,1
27.0,20.0299,2.0,95
46.0,20.0299,2.0,96
47.0,20.0299,2.0,97
69.0,20.0299,2.0,98
85.0,20.0299,3.0,0
108.0,20.0299,3.0,1
48.0,20.0299,3.0,95
106.0,20.0299,3.0,96
147.0,20.0299,3.0,97
133.0,20.0299,3.0,98
6.0,20.0299,5.0,95
12.0,20.0301,1.0,0
26.0,20.0301,1.0,1
181.0,20.0301,1.0,95
45.0,20.0301,1.0,96
63.0,20.0301,1.0,97
32.0,20.0301,1.0,98
39.0,20.0301,2.0,0
19.0,20.0301,2.0,1
50.0,20.0301,2.0,95
164.0,20.0301,2.0,96
307.0,20.0301,2.0,97
353.0,20.0301,2.0,98
50.0,20.0301,3.0,0
34.0,20.0301,3.0,1
86.0,20.0301,3.0,95
32.0,20.0301,3.0,96
56.0,20.0301,3.0,97
71.0,20.0301,3.0,98
3.0,20.0301,4.0,0
7.0,20.0301,4.0,1
1.0,20.0301,4.0,95
1.0,20.0301,4.0,96
9.0,20.0301,4.0,98
16.0,20.0301,5.0,0
19.0,20.0301,5.0,1
23.0,20.0301,5.0,95
21.0,20.0301,5.0,96
17.0,20.0301,5.0,97
17.0,20.0301,5.0,98
3.0,20.0301,7.0,0
1.0,20.0301,7.0,1
7.0,20.0301,7.0,95
2.0,20.0301,7.0,96
1.0,20.0301,7.0,97
2.0,20.0301,7.0,98
147.0,20.0303,1.0,0
128.0,20.0303,1.0,1
74.0,20.0303,1.0,95
6.0,20.0303,1.0,96
43.0,20.0303,1.0,97
57.0,20.0303,1.0,98
224.0,20.0303,2.0,0
162.0,20.0303,2.0,1
312.0,20.0303,2.0,95
628.0,20.0303,2.0,96
390.0,20.0303,2.0,97
201.0,20.0303,2.0,98
76.0,20.0303,3.0,0
86.0,20.0303,3.0,1
68.0,20.0303,3.0,95
56.0,20.0303,3.0,96
80.0,20.0303,3.0,97
60.0,20.0303,3.0,98
18.0,20.0303,4.0,95
23.0,20.0303,4.0,96
12.0,20.0303,4.0,97
20.0,20.0303,4.0,98
15.0,20.0303,5.0,95
7.0,20.0305,1.0,0
11.0,20.0305,1.0,1
39.0,20.0305,1.0,95
44.0,20.0305,1.0,96
14.0,20.0305,1.0,97
24.0,20.0305,1.0,98
51.0,20.0305,2.0,0
130.0,20.0305,2.0,1
121.0,20.0305,2.0,95
26.0,20.0305,2.0,96
151.0,20.0305,2.0,97
87.0,20.0305,2.0,98
17.0,20.0305,3.0,0
16.0,20.0305,3.0,1
2.0,20.0305,3.0,95
4.0,20.0305,3.0,96
3.0,20.0305,3.0,97
2.0,20.0305,3.0,98
3.0,20.0305,4.0,0
2.0,20.0305,4.0,1
9.0,20.0305,4.0,95
9.0,20.0305,4.0,96
22.0,20.0305,4.0,97
23.0,20.0305,4.0,98
0.0,20.0305,5.0,98
0.0,20.0305,6.0,98
0.0,20.0305,7.0,98
0.0,20.0305,8.0,98
0.0,20.0305,9.0,98
0.0,20.0305,10.0,98
0.0,20.0305,11.0,98
18.0,20.0306,1.0,0
18.0,20.0306,1.0,1
16.0,20.0306,1.0,95
15.0,20.0306,1.0,96
10.0,20.0306,1.0,97
12.0,20.0306,1.0,98
25.0,20.0306,2.0,0
17.0,20.0306,2.0,1
89.0,20.0306,2.0,95
34.0,20.0306,2.0,96
34.0,20.0306,2.0,97
38.0,20.0306,2.0,98
29.0,20.0306,3.0,0
31.0,20.0306,3.0,1
65.0,20.0306,3.0,95
93.0,20.0306,3.0,96
56.0,20.0306,3.0,97
58.0,20.0306,3.0,98
8.0,20.0306,4.0,0
6.0,20.0306,4.0,1
32.0,20.0306,4.0,95
61.0,20.0306,4.0,96
30.0,20.0306,4.0,97
18.0,20.0306,4.0,98
191.0,20.0309,1.0,95
0.0,20.0309,2.0,0
1.0,20.0309,2.0,1
2.0,20.0309,2.0,96
3.0,20.0309,2.0,98
2.0,20.0309,3.0,96
45.0,20.0399,1.0,0
46.0,20.0399,1.0,1
87.0,20.0399,1.0,95
459.0,20.0399,1.0,96
28.0,20.0399,1.0,97
313.0,20.0399,1.0,98
6.0,20.0399,2.0,0
5.0,20.0399,2.0,1
563.0,20.0399,2.0,95
46.0,20.0399,2.0,96
39.0,20.0399,2.0,97
6.0,20.0399,2.0,98
76.0,20.0399,3.0,0
50.0,20.0399,3.0,1
25.0,20.0399,3.0,95
27.0,20.0399,3.0,96
36.0,20.0399,3.0,97
48.0,20.0399,3.0,98
6.0,20.0399,4.0,95
8.0,20.0399,4.0,96
13.0,20.0399,4.0,97
0.0,20.0399,5.0,0
1.0,20.0399,5.0,96
4.0,20.0399,5.0,97
22.0,20.0399,5.0,98
1037.0,20.0401,1.0,0
1193.0,20.0401,1.0,1
2451.0,20.0401,1.0,95
1131.0,20.0401,1.0,96
1594.0,20.0401,1.0,97
1421.0,20.0401,1.0,98
477.0,20.0401,2.0,0
466.0,20.0401,2.0,1
407.0,20.0401,2.0,95
339.0,20.0401,2.0,96
273.0,20.0401,2.0,97
291.0,20.0401,2.0,98
671.0,20.0401,3.0,0
639.0,20.0401,3.0,1
627.0,20.0401,3.0,95
649.0,20.0401,3.0,96
604.0,20.0401,3.0,97
631.0,20.0401,3.0,98
38.0,20.0401,4.0,0
78.0,20.0401,4.0,1
75.0,20.0401,4.0,95
135.0,20.0401,4.0,96
131.0,20.0401,4.0,97
64.0,20.0401,4.0,98
26.0,20.0401,5.0,0
14.0,20.0401,5.0,1
78.0,20.0401,5.0,95
48.0,20.0401,5.0,96
53.0,20.0401,5.0,97
19.0,20.0401,5.0,98
13.0,20.0401,6.0,0
12.0,20.0401,6.0,1
14.0,20.0401,6.0,95
15.0,20.0401,6.0,96
19.0,20.0401,6.0,97
19.0,20.0401,6.0,98
2.0,20.0401,7.0,0
1.0,20.0401,7.0,1
2.0,20.0401,7.0,95
2.0,20.0401,7.0,96
2.0,20.0401,7.0,97
2.0,20.0401,7.0,98
0.0,20.0401,8.0,98
0.0,20.0401,9.0,95
0.0,20.0401,9.0,96
0.0,20.0401,9.0,98
0.0,20.0401,10.0,98
0.0,20.0401,11.0,98
215.0,20.0404,1.0,0
132.0,20.0404,1.0,1
279.0,20.0404,1.0,95
186.0,20.0404,1.0,96
185.0,20.0404,1.0,97
121.0,20.0404,1.0,98
81.0,20.0404,2.0,0
70.0,20.0404,2.0,1
121.0,20.0404,2.0,95
95.0,20.0404,2.0,96
108.0,20.0404,2.0,97
76.0,20.0404,2.0,98
248.0,20.0404,3.0,0
220.0,20.0404,3.0,1
485.0,20.0404,3.0,95
409.0,20.0404,3.0,96
407.0,20.0404,3.0,97
322.0,20.0404,3.0,98
38.0,20.0404,4.0,95
5.0,20.0404,4.0,97
4.0,20.0404,4.0,98
0.0,20.0404,5.0,98
0.0,20.0404,6.0,98
0.0,20.0404,7.0,98
0.0,20.0404,8.0,98
0.0,20.0404,9.0,98
0.0,20.0404,10.0,98
0.0,20.0404,11.0,98
44.0,20.0405,1.0,0
91.0,20.0405,1.0,1
44.0,20.0405,1.0,95
631.0,20.0405,1.0,96
44.0,20.0405,1.0,97
45.0,20.0405,1.0,98
549.0,20.0405,2.0,95
8.0,20.0405,2.0,96
13.0,20.0405,2.0,97
5.0,20.0405,2.0,98
1.0,20.0405,3.0,95
1.0,20.0405,5.0,98
642.0,20.0409,1.0,0
251.0,20.0409,1.0,1
349.0,20.0409,1.0,95
350.0,20.0409,1.0,96
281.0,20.0409,1.0,97
266.0,20.0409,1.0,98
144.0,20.0409,2.0,0
144.0,20.0409,2.0,1
155.0,20.0409,2.0,95
158.0,20.0409,2.0,96
143.0,20.0409,2.0,97
125.0,20.0409,2.0,98
232.0,20.0409,3.0,0
304.0,20.0409,3.0,1
268.0,20.0409,3.0,95
257.0,20.0409,3.0,96
250.0,20.0409,3.0,97
217.0,20.0409,3.0,98
6.0,20.0409,4.0,95
13.0,20.0409,4.0,96
1.0,20.0409,4.0,97
1.0,20.0409,4.0,98
260.0,20.0409,5.0,0
280.0,20.0409,5.0,1
289.0,20.0409,5.0,95
253.0,20.0409,5.0,96
205.0,20.0409,5.0,97
217.0,20.0409,5.0,98
0.0,20.0409,6.0,98
0.0,20.0409,7.0,98
0.0,20.0409,8.0,98
0.0,20.0409,9.0,98
0.0,20.0409,10.0,98
0.0,20.0409,11.0,98
114.0,20.0499,1.0,95
29.0,20.0499,1.0,96
32.0,20.0499,1.0,97
0.0,20.0499,1.0,98
20.0,20.0499,2.0,0
12.0,20.0499,2.0,1
9.0,20.0499,2.0,95
9.0,20.0499,2.0,96
9.0,20.0499,2.0,97
20.0,20.0499,2.0,98
53.0,20.0499,3.0,0
30.0,20.0499,3.0,1
47.0,20.0499,3.0,95
63.0,20.0499,3.0,96
38.0,20.0499,3.0,97
52.0,20.0499,3.0,98
1.0,20.0499,4.0,95
0.0,20.0499,4.0,96
2.0,20.0499,5.0,95
1.0,20.0499,5.0,96
231.0,20.0501,1.0,0
61.0,20.0501,1.0,1
194.0,20.0501,1.0,95
108.0,20.0501,1.0,96
146.0,20.0501,1.0,97
1340.0,20.0501,1.0,98
79.0,20.0501,2.0,0
70.0,20.0501,2.0,1
339.0,20.0501,2.0,95
127.0,20.0501,2.0,96
84.0,20.0501,2.0,97
93.0,20.0501,2.0,98
188.0,20.0501,3.0,0
195.0,20.0501,3.0,1
194.0,20.0501,3.0,95
202.0,20.0501,3.0,96
183.0,20.0501,3.0,97
194.0,20.0501,3.0,98
7.0,20.0501,4.0,0
31.0,20.0501,4.0,1
28.0,20.0501,4.0,95
19.0,20.0501,4.0,96
20.0,20.0501,4.0,97
34.0,20.0501,4.0,98
14.0,20.0501,5.0,95
9.0,20.0501,5.0,96
11.0,20.0501,5.0,97
1.0,20.0502,1.0,95
21.0,20.0502,2.0,0
20.0,20.0502,2.0,1
32.0,20.0502,2.0,95
7.0,20.0502,2.0,96
67.0,20.0502,2.0,97
30.0,20.0502,2.0,98
1.0,20.0502,4.0,95
0.0,20.0502,4.0,96
0.0,20.0502,4.0,97
0.0,20.0502,4.0,98
13.0,20.0599,1.0,0
1.0,20.0599,1.0,1
6.0,20.0599,1.0,95
15.0,20.0599,1.0,97
14.0,20.0599,1.0,98
27.0,20.0599,2.0,0
12.0,20.0599,2.0,1
15.0,20.0599,2.0,95
40.0,20.0599,2.0,96
7.0,20.0599,2.0,97
12.0,20.0599,2.0,98
12.0,20.0599,3.0,0
16.0,20.0599,3.0,1
28.0,20.0599,3.0,95
28.0,20.0599,3.0,96
30.0,20.0599,3.0,97
32.0,20.0599,3.0,98
9.0,20.0599,5.0,0
9.0,20.0599,5.0,1
13.0,20.0599,5.0,95
21.0,20.0599,5.0,96
79.0,20.0601,1.0,0
73.0,20.0601,1.0,1
156.0,20.0601,1.0,95
130.0,20.0601,1.0,96
33.0,20.0601,1.0,97
99.0,20.0601,1.0,98
50.0,20.0601,2.0,0
14.0,20.0601,2.0,1
11.0,20.0601,2.0,95
42.0,20.0601,2.0,96
76.0,20.0601,2.0,97
71.0,20.0601,2.0,98
1.0,20.0601,4.0,0
1.0,20.0601,4.0,1
0.0,20.0601,5.0,0
0.0,20.0601,5.0,1
1.0,20.0601,5.0,95
0.0,20.0601,5.0,96
1.0,20.0601,5.0,97
0.0,20.0601,5.0,98
21.0,20.0602,1.0,0
29.0,20.0602,1.0,1
47.0,20.0602,1.0,95
36.0,20.0602,1.0,96
27.0,20.0602,1.0,97
25.0,20.0602,1.0,98
13.0,20.0602,2.0,0
15.0,20.0602,2.0,1
4.0,20.0602,2.0,95
21.0,20.0602,2.0,96
18.0,20.0602,2.0,97
4.0,20.0602,2.0,98
16.0,20.0602,3.0,0
20.0,20.0602,3.0,1
10.0,20.0602,3.0,95
21.0,20.0602,3.0,96
23.0,20.0602,3.0,97
18.0,20.0602,3.0,98
630.0,20.0604,1.0,0
715.0,20.0604,1.0,1
328.0,20.0604,1.0,95
316.0,20.0604,1.0,96
317.0,20.0604,1.0,97
296.0,20.0604,1.0,98
39.0,20.0604,2.0,0
27.0,20.0604,2.0,1
32.0,20.0604,2.0,95
46.0,20.0604,2.0,96
51.0,20.0604,2.0,97
33.0,20.0604,2.0,98
2.0,20.0604,3.0,95
2.0,20.0604,3.0,96
6.0,20.0604,3.0,97
8.0,20.0604,4.0,0
7.0,20.0604,4.0,1
45.0,20.0605,1.0,0
27.0,20.0605,1.0,1
51.0,20.0605,1.0,95
50.0,20.0605,1.0,96
27.0,20.0605,1.0,97
23.0,20.0605,1.0,98
1.0,20.0605,2.0,95
1.0,20.0605,2.0,96
1.0,20.0605,2.0,97
0.0,20.0605,2.0,98
4.0,20.0605,3.0,0
5.0,20.0605,3.0,1
8.0,20.0605,3.0,95
7.0,20.0605,3.0,96
3.0,20.0605,3.0,97
3.0,20.0605,3.0,98
0.0,20.0605,4.0,98
0.0,20.0605,5.0,98
0.0,20.0605,6.0,98
0.0,20.0605,7.0,98
0.0,20.0605,8.0,98
0.0,20.0605,9.0,98
0.0,20.0605,10.0,98
0.0,20.0605,11.0,98
0.0,20.0606,2.0,0
0.0,20.0606,2.0,95
0.0,20.0606,2.0,96
0.0,20.0606,2.0,97
1.0,20.0699,1.0,0
1.0,20.0699,1.0,1
11.0,20.0699,1.0,96
55.0,20.0699,1.0,98
31.0,20.0699,2.0,0
26.0,20.0699,2.0,1
81.0,20.0699,2.0,95
67.0,20.0699,2.0,96
45.0,20.0699,2.0,97
31.0,20.0699,2.0,98
121.0,20.9999,1.0,0
101.0,20.9999,1.0,1
224.0,20.9999,1.0,95
271.0,20.9999,1.0,96
148.0,20.9999,1.0,97
64.0,20.9999,1.0,98
166.0,20.9999,2.0,0
23.0,20.9999,2.0,1
128.0,20.9999,2.0,95
119.0,20.9999,2.0,96
157.0,20.9999,2.0,97
193.0,20.9999,2.0,98
37.0,20.9999,3.0,0
27.0,20.9999,3.0,1
131.0,20.9999,3.0,95
141.0,20.9999,3.0,96
146.0,20.9999,3.0,97
172.0,20.9999,3.0,98
15.0,20.9999,4.0,95
45.0,20.9999,4.0,96
25.0,20.9999,4.0,97
5.0,20.9999,4.0,98
5.0,20.9999,5.0,0
5.0,20.9999,5.0,1
23.0,20.9999,5.0,95
5.0,20.9999,5.0,96
24.0,20.9999,5.0,97
11.0,20.9999,5.0,98
3.0,20.9999,7.0,95
0.0,20.9999,7.0,96
2.0,20.9999,7.0,98
5.0,20.9999,9.0,95
5.0,20.9999,9.0,96
0.0,22.0101,1.0,98
0.0,22.0101,2.0,98
0.0,22.0101,3.0,98
0.0,22.0101,4.0,98
0.0,22.0101,5.0,98
0.0,22.0101,6.0,98
99.0,22.0101,7.0,95
0.0,22.0101,7.0,98
0.0,22.0101,8.0,98
33.0,22.0101,9.0,95
0.0,22.0101,9.0,98
38469.0,22.0101,10.0,0
38630.0,22.0101,10.0,1
41067.0,22.0101,10.0,95
40259.0,22.0101,10.0,96
40475.0,22.0101,10.0,97
39854.0,22.0101,10.0,98
85.0,22.0101,11.0,0
57.0,22.0101,11.0,1
1600.0,22.0101,11.0,95
3.0,22.0101,11.0,98
22.0,22.0102,1.0,95
0.0,22.0102,1.0,96
40.0,22.0102,1.0,97
19.0,22.0102,1.0,98
0.0,22.0102,2.0,0
2.0,22.0102,2.0,1
66.0,22.0102,2.0,95
0.0,22.0102,2.0,96
42.0,22.0102,2.0,97
36.0,22.0102,2.0,98
99.0,22.0102,3.0,0
106.0,22.0102,3.0,1
209.0,22.0102,3.0,95
127.0,22.0102,3.0,96
133.0,22.0102,3.0,97
188.0,22.0102,3.0,98
0.0,22.0102,4.0,95
0.0,22.0102,4.0,96
0.0,22.0102,4.0,97
150.0,22.0102,5.0,0
159.0,22.0102,5.0,1
220.0,22.0102,5.0,95
206.0,22.0102,5.0,96
175.0,22.0102,5.0,97
167.0,22.0102,5.0,98
0.0,22.0102,6.0,0
0.0,22.0102,6.0,1
0.0,22.0102,6.0,95
0.0,22.0102,6.0,96
3.0,22.0102,6.0,97
0.0,22.0102,6.0,98
0.0,22.0102,7.0,0
0.0,22.0102,7.0,1
0.0,22.0102,7.0,95
0.0,22.0102,7.0,96
0.0,22.0102,7.0,97
0.0,22.0102,7.0,98
0.0,22.0102,8.0,0
0.0,22.0102,8.0,1
0.0,22.0102,8.0,95
0.0,22.0102,8.0,96
0.0,22.0102,8.0,97
0.0,22.0102,8.0,98
0.0,22.0102,9.0,0
0.0,22.0102,9.0,1
0.0,22.0102,9.0,95
0.0,22.0102,9.0,96
0.0,22.0102,9.0,97
0.0,22.0102,9.0,98
1102.0,22.0103,1.0,0
1191.0,22.0103,1.0,1
3368.0,22.0103,1.0,95
2077.0,22.0103,1.0,96
982.0,22.0103,1.0,97
2088.0,22.0103,1.0,98
1435.0,22.0103,2.0,0
1386.0,22.0103,2.0,1
2834.0,22.0103,2.0,95
2587.0,22.0103,2.0,96
2044.0,22.0103,2.0,97
2015.0,22.0103,2.0,98
7092.0,22.0103,3.0,0
6666.0,22.0103,3.0,1
9815.0,22.0103,3.0,95
9243.0,22.0103,3.0,96
8759.0,22.0103,3.0,97
7666.0,22.0103,3.0,98
155.0,22.0103,4.0,0
163.0,22.0103,4.0,1
263.0,22.0103,4.0,95
269.0,22.0103,4.0,96
238.0,22.0103,4.0,97
176.0,22.0103,4.0,98
1004.0,22.0103,5.0,0
979.0,22.0103,5.0,1
1034.0,22.0103,5.0,95
1132.0,22.0103,5.0,96
1132.0,22.0103,5.0,97
1099.0,22.0103,5.0,98
739.0,22.0103,6.0,0
685.0,22.0103,6.0,1
931.0,22.0103,6.0,95
668.0,22.0103,6.0,96
741.0,22.0103,6.0,97
752.0,22.0103,6.0,98
58.0,22.0103,7.0,0
46.0,22.0103,7.0,1
29.0,22.0103,7.0,95
31.0,22.0103,7.0,96
41.0,22.0103,7.0,97
49.0,22.0103,7.0,98
0.0,22.0103,8.0,0
0.0,22.0103,8.0,95
0.0,22.0103,8.0,98
0.0,22.0103,9.0,95
0.0,22.0103,9.0,96
0.0,22.0103,9.0,97
0.0,22.0103,9.0,98
0.0,22.0103,10.0,98
0.0,22.0103,11.0,98
0.0,22.0104,1.0,98
0.0,22.0104,2.0,98
1.0,22.0104,3.0,1
17.0,22.0104,3.0,95
0.0,22.0104,3.0,98
0.0,22.0104,4.0,98
17.0,22.0104,5.0,0
17.0,22.0104,5.0,1
0.0,22.0104,5.0,95
0.0,22.0104,5.0,96
0.0,22.0104,5.0,98
0.0,22.0104,6.0,98
1939.0,22.0104,7.0,0
2405.0,22.0104,7.0,1
1495.0,22.0104,7.0,95
1698.0,22.0104,7.0,96
1765.0,22.0104,7.0,97
1884.0,22.0104,7.0,98
134.0,22.0104,8.0,0
130.0,22.0104,8.0,1
145.0,22.0104,8.0,95
146.0,22.0104,8.0,96
162.0,22.0104,8.0,97
135.0,22.0104,8.0,98
46.0,22.0104,9.0,0
262.0,22.0104,9.0,1
72.0,22.0104,9.0,95
80.0,22.0104,9.0,96
67.0,22.0104,9.0,97
49.0,22.0104,9.0,98
0.0,22.0104,10.0,98
22.0,22.0104,11.0,1
0.0,22.0104,11.0,98
182.0,22.0199,1.0,0
89.0,22.0199,1.0,1
38.0,22.0199,1.0,95
50.0,22.0199,1.0,96
19.0,22.0199,1.0,97
117.0,22.0199,2.0,0
135.0,22.0199,2.0,1
95.0,22.0199,2.0,95
116.0,22.0199,2.0,96
69.0,22.0199,2.0,97
48.0,22.0199,2.0,98
147.0,22.0199,3.0,0
97.0,22.0199,3.0,1
73.0,22.0199,3.0,95
126.0,22.0199,3.0,96
64.0,22.0199,3.0,97
8.0,22.0199,3.0,98
56.0,22.0199,4.0,1
73.0,22.0199,4.0,95
775.0,22.0199,5.0,0
893.0,22.0199,5.0,1
813.0,22.0199,5.0,95
726.0,22.0199,5.0,96
738.0,22.0199,5.0,97
760.0,22.0199,5.0,98
11.0,22.0199,6.0,0
26.0,22.0199,6.0,1
312.0,22.0199,6.0,95
4.0,22.0199,6.0,96
1754.0,22.0199,7.0,0
1381.0,22.0199,7.0,1
993.0,22.0199,7.0,95
1022.0,22.0199,7.0,96
1080.0,22.0199,7.0,97
1295.0,22.0199,7.0,98
15.0,22.0199,8.0,0
2.0,22.0199,8.0,1
1.0,22.0199,8.0,95
11.0,22.0199,8.0,96
28.0,22.0199,9.0,0
24.0,22.0199,9.0,1
18.0,22.0199,9.0,95
11.0,22.0199,9.0,96
14.0,22.0199,9.0,97
17.0,22.0199,9.0,98
734.0,23.0101,1.0,0
962.0,23.0101,1.0,1
1425.0,23.0101,1.0,95
241.0,23.0101,1.0,96
62.0,23.0101,1.0,97
288.0,23.0101,1.0,98
26.0,23.0101,2.0,0
55.0,23.0101,2.0,1
99.0,23.0101,2.0,95
210.0,23.0101,2.0,96
258.0,23.0101,2.0,97
23.0,23.0101,2.0,98
671.0,23.0101,3.0,0
575.0,23.0101,3.0,1
717.0,23.0101,3.0,95
612.0,23.0101,3.0,96
691.0,23.0101,3.0,97
799.0,23.0101,3.0,98
1.0,23.0101,4.0,95
